"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os02g0814000",3890.05204622935,1.30938627763899,0.26755209237312,4.89394893542061,9.88324931116175e-07,1.28959029213854e-05
"Os02g0814200",3209.66743046456,-1.25061822590153,0.382321482802886,-3.27111680131853,0.00107123656615454,0.00608263790008245
"Os02g0814700",13263.1578907888,-0.95870182147139,0.326960870750977,-2.93216071779294,0.00336612498655104,0.0158402393218425
"Os02g0815200",2687.9030305605,-1.51000672659663,0.211478925641126,-7.14022317835621,9.31795049277676e-13,3.74822978406728e-11
"Os02g0815300",467.884923029707,-0.851782651174917,0.297199098933105,-2.86603376064286,0.00415649916300501,0.0188105883842534
"Os02g0815500",17974.6236913561,-0.818236780587244,0.162615756677581,-5.0317189262881,4.86101588438926e-07,6.80848108400823e-06
"Os02g0815800",550.801061484787,-0.743958923029026,0.274410850584277,-2.71111335956645,0.00670576962916685,0.0280870482664335
"Os02g0816100",455.268333229962,-0.68530671415369,0.242845032648363,-2.82199189614888,0.00477263832569898,0.0211334830370391
"Os02g0816200",5070.40661835606,-2.0547766817383,0.258664493072052,-7.9437910373185,1.96093832555205e-15,1.15305185306677e-13
"Os02g0816300",11332.1435958602,-1.24725072105914,0.269545372668829,-4.62723848200335,3.70573715838274e-06,4.26187420181236e-05
"Os02g0816400",2224.21615516895,-1.26768441120381,0.194748663641793,-6.50933560979653,7.54839099528354e-11,2.25019557459847e-09
"Os02g0816600",4498.80825810913,1.84599691976218,0.237243239145607,7.78103066882004,7.19360520373711e-15,3.83515359265106e-13
"Os02g0817700",38188.1742345764,1.22189954353842,0.162258134961748,7.53059033882325,5.0511429881456e-14,2.39637707306162e-12
"Os02g0817900",2750.7706851782,-1.22589614636112,0.226188718347293,-5.4197935039309,5.9667915033348e-08,1.01966091525318e-06
"Os02g0818000",982.782140620067,1.6969036013479,0.261717130277757,6.48373149876355,8.94814071191174e-11,2.64093744105152e-09
"Os02g0819300",13874.0615445679,0.42305922747408,0.163024043213218,2.59507259871332,0.00945709409446482,0.0371797149342295
"Os02g0819400",280.932595421212,0.97195062721873,0.279840985732794,3.4732247125044,0.000514244603913209,0.00324408912860694
"Os02g0819500",10208.8271250586,0.510688773182352,0.17942035100596,2.84632579481124,0.00442269205623019,0.0198371292732004
"Os02g0820400",697.13640492814,-0.728998449884678,0.21581653453467,-3.37786190227036,0.000730517569978963,0.00437393505808969
"Os02g0820700",4937.90703135612,0.781769090309857,0.183644411890998,4.25697184172354,2.07214442329503e-05,0.000197385797240407
"Os02g0821900",8928.3570395812,1.04429093130957,0.180865312064375,5.77385967154321,7.747596808167e-09,1.58695023578329e-07
"Os02g0822600",6096.26122984698,-1.41584807071127,0.212700353711788,-6.65653839311321,2.80351924783843e-11,9.03281050781237e-10
"Os02g0823000",1176.85451423964,0.68657531161081,0.227150534643353,3.02255644121109,0.00250649336282029,0.0124323932629396
"Os02g0823100",13646.207610149,0.931762196730364,0.184105184077363,5.0610318302543,4.1699358566701e-07,5.9338831503281e-06
"Os02g0823400",998.761767758415,-0.952473673228982,0.330802610278526,-2.8792810081729,0.00398583007450117,0.0181736977278809
"Os02g0824100",33.2525603504456,2.70800107226467,0.802221399415002,3.37562806756265,0.000736474066350636,0.00440663582263116
"Os02g0824500",1060.4170424249,4.15003514026813,0.218380057971559,19.0037276242898,1.58851408600896e-80,2.23311638091049e-77
"Os02g0825650",191.013903231276,0.925220385000229,0.327739360274094,2.82303713605363,0.00475710610564332,0.0210821808663901
"Os02g0827400",26.0408353311118,2.06701706464053,0.80158630691812,2.57865815171874,0.00991848860605403,0.0386805125810634
"Os02g0827600",2022.61897427693,-1.19353923507349,0.184668649642042,-6.46313945213237,1.0255270165419e-10,2.98385910804294e-09
"Os02g0828200",2584.74096667596,1.65371156901107,0.265055374263474,6.23911729240104,4.40046953112357e-10,1.1422404390312e-08
"Os02g0828400",33.0904420342022,1.8364722227264,0.691123966720328,2.65722549232554,0.007878672508822,0.0319508543604451
"Os02g0828900",421.504607709739,-0.840623759829365,0.305625285795983,-2.75050461757445,0.00595035529247875,0.0254253703186862
"Os02g0829100",618.370589526175,-2.04418329177818,0.29698432955637,-6.88313519717268,5.85494107680527e-12,2.07133081008568e-10
"Os02g0829850",92.591850138747,2.19940029369738,0.481897889355489,4.56403803021206,5.01789828930018e-06,5.58450263780033e-05
"Os02g0830700",333.834140774051,-1.17392040522938,0.271402968268405,-4.32537791579503,1.52270582828648e-05,0.0001505793138598
"Os02g0831200",654.954032468045,-1.09506611220717,0.21952909556944,-4.98825046113664,6.09285456296783e-07,8.32430411134889e-06
"Os02g0832150",340.209715828504,0.962656360559062,0.305910648648343,3.14685469372358,0.00165036955871955,0.00874977588594666
"Os02g0832500",11649.2876845762,0.531264870807081,0.170190300528845,3.12159311756452,0.00179875352528808,0.00939290452794616
"Os02g0833100",2127.04182167233,-0.756610943150263,0.186070718292072,-4.06625475569252,4.77747099234162e-05,0.000410309486191141
"Os02g0833200",432.98276524603,1.16390123060381,0.291854943631956,3.98794420310232,6.66483332874029e-05,0.000548719293781609
"Os02g0833300",1555.45029368547,0.54977040743239,0.209409268523914,2.6253394193467,0.00865626290621442,0.034534545515308
"Os02g0833400",2655.85045168075,-1.15310467974607,0.235732062260431,-4.89159034494062,1.00024461728068e-06,1.3026101281115e-05
"Os02g0833900",76.5005471775787,-2.45842981919971,0.471233170303105,-5.2170135171478,1.81830995190711e-07,2.82366621019994e-06
"Os02g0834050",569.325283481451,-1.1036124032127,0.226441568903377,-4.87371823361467,1.09517161747631e-06,1.40837909979741e-05
"Os02g0834300",304.325497500891,-1.16095043511483,0.285337970348261,-4.06868540383134,4.72791320253017e-05,0.000407069918583044
"Os02g0834700",2739.02079378243,-1.14030946655302,0.234246411049418,-4.86799119544441,1.12738351701689e-06,1.44701651799717e-05
"Os02g0834800",67.7344183677412,-1.65843786985127,0.574245844552244,-2.88802763761295,0.00387665808351824,0.0177760579245961
"Os03g0100010",174.444735130053,-2.10613084028059,0.436257233693026,-4.82772703263088,1.38100208336818e-06,1.73911200597662e-05
"Os03g0100020",102.587326427234,1.41633729900997,0.502147168413531,2.82056215408861,0.0047939585590295,0.0212103086154842
"Os03g0100040",961.876984690865,-1.01620057070164,0.365721712529558,-2.7786170081972,0.0054590848214911,0.0236554437998097
"Os03g0100200",2083.79312502608,-2.27141952683336,0.279291505156432,-8.13279131265067,4.19516486144511e-16,2.68711878775057e-14
"Os03g0100900",2457.55251168353,0.569739216855617,0.206510957512885,2.75888128996771,0.00579995997154756,0.0248822568005196
"Os03g0101100",6999.09709021721,0.488858844940984,0.16990672160602,2.87721898415856,0.00401197072853517,0.0182623771704648
"Os03g0101300",225.543782553388,-1.04452051378317,0.359542998045703,-2.90513379334505,0.00367096143763306,0.0170109958360824
"Os03g0101600",7180.25322012958,0.757309121281337,0.170795286967551,4.43401650436183,9.24935408814509e-06,9.67307156203428e-05
"Os03g0103300",8774.95759625229,-0.752917220727582,0.214718598413196,-3.50653006442739,0.000453990147120984,0.00291492231480805
"Os03g0103400",423.779827299235,1.33135320382928,0.306996790120113,4.33670073002516,1.4463734035573e-05,0.00014382961135151
"Os03g0105600",399.084053125608,-1.1296750076094,0.300909172674957,-3.75420595380015,0.00017389184463175,0.00127041881020625
"Os03g0106300",28.4604286531118,-2.89306579617691,0.778204508010283,-3.71761634171706,0.000201111378792638,0.00144633412158087
"Os03g0107600",898.504540363095,0.538668505069543,0.218253328342319,2.46808838683399,0.0135836774370886,0.0498932648041741
"Os03g0108300",2023.63511642918,-2.34282974100024,0.314436685907024,-7.45087913085623,9.27202807911377e-14,4.26390015431059e-12
"Os03g0108600",7318.95292868419,-0.521527528852225,0.169154889041749,-3.08313600515269,0.00204831518716153,0.0105064170978178
"Os03g0109350",24.487972471097,2.47202108814225,0.899697119972771,2.74761476197353,0.00600304963803874,0.0256218369817857
"Os03g0109500",1005.56373212528,-0.771728079252049,0.300317850739139,-2.56970432277895,0.0101785348444486,0.0394750582172849
"Os03g0109700",1839.04280264241,-1.00152049754425,0.235200272145768,-4.25816045367307,2.06115990815098e-05,0.000196619932666831
"Os03g0110600",848.620841999661,-0.631480300029267,0.247434440351651,-2.55211157804796,0.0107072222936898,0.0411911144266823
"Os03g0111200",4278.4782963566,-1.98412550834324,0.217404891155973,-9.12640694417387,7.08104288036646e-20,6.95347997553633e-18
"Os03g0111300",1145.99771210432,4.9739277251572,0.270388210813035,18.3955051523919,1.42724463507926e-75,1.81531924776033e-72
"Os03g0112700",8809.31456084522,0.508616247879078,0.164697322746825,3.08818770940757,0.00201381226223126,0.0103639548216179
"Os03g0113000",749.975601142313,-1.70711326664673,0.275648658941559,-6.19307662588217,5.90010272934605e-10,1.4867145651022e-08
"Os03g0113100",1539.36312232077,-0.621869060881145,0.215486118127305,-2.88588919920009,0.00390309540536395,0.0178819345244033
"Os03g0113800",4736.91798523908,-0.468930900025688,0.171894633946005,-2.72801360496795,0.0063716980038081,0.0269029487324872
"Os03g0114000",1224.99588933072,-1.61362905344078,0.31164774446541,-5.17773377827183,2.24597415500951e-07,3.39501809169802e-06
"Os03g0114700",644.745550608743,0.689630003244954,0.235804424197477,2.92458466626315,0.00344916236828558,0.0161772032859548
"Os03g0114800",5664.61979855744,-0.883574092641614,0.194387495431108,-4.54542660103751,5.48241001275857e-06,6.03334365570823e-05
"Os03g0115000",390.229915856974,-1.35047659056275,0.251710750844628,-5.36519233298998,8.08630064485728e-08,1.34906364912016e-06
"Os03g0116800",464.20183913053,1.28773979451311,0.283069194459627,4.54920499905111,5.38489654182238e-06,5.94095772953638e-05
"Os03g0117000",123.28431363524,-1.63715844342126,0.388792091356541,-4.21088411986218,2.5437320933219e-05,0.000235749771730145
"Os03g0117100",23042.0197692527,-0.783725652243653,0.230610542640905,-3.39848145392048,0.000677610570749527,0.00411060148642286
"Os03g0117300",588.027999502166,-0.86238139172575,0.223455511495636,-3.85929792446668,0.000113713241203183,0.000876392007786194
"Os03g0117800",1650.14068106274,-0.911537029086835,0.232431410005289,-3.92174632966384,8.79095150029309e-05,0.000699036363717858
"Os03g0118450",1814.7242439121,1.98020949748324,0.355577377776064,5.56899741448214,2.5620928752092e-08,4.696877192645e-07
"Os03g0118600",2472.70918836444,-1.22693016452389,0.188754697005296,-6.50013050795477,8.02503615489301e-11,2.38430162065842e-09
"Os03g0119300",6105.78834564191,1.39062297228738,0.442794425689476,3.14056115345634,0.00168624498601858,0.00889759059197081
"Os03g0119900",2622.82502184027,-2.51150586900025,0.185176110274229,-13.562796330914,6.65498111594804e-42,3.41835664628793e-39
"Os03g0120000",680.753243252766,-0.84309222761253,0.2405286503203,-3.50516342435642,0.000456327079995031,0.0029273959177735
"Os03g0121200",948.844016746366,-0.652852610327226,0.224013250720291,-2.91434818354739,0.00356432124894629,0.0166293485693197
"Os03g0121300",284.698699272213,-1.20007133990846,0.351580138096426,-3.41336500521916,0.000641659390827146,0.00392482799501524
"Os03g0121700",2343.48147398243,-1.01261340371245,0.196800577488994,-5.14537821297337,2.66982362674509e-07,3.9673780880409e-06
"Os03g0122200",6168.06389274711,-1.03781441859116,0.223904115759866,-4.63508415229046,3.56792302754414e-06,4.11481969195613e-05
"Os03g0122300",15804.8739878783,1.2710736485605,0.200713349275305,6.3327808197603,2.40781497523571e-10,6.53584735655954e-09
"Os03g0125000",11745.8451699445,-0.705262900666765,0.192104540833346,-3.6712453417673,0.000241371500734643,0.00169435815627393
"Os03g0125100",2019.77704493703,2.26052226784613,0.229051845669112,9.86904192473383,5.67036042646316e-23,7.49778846489263e-21
"Os03g0125600",13207.8384426249,0.632825482972625,0.213560297079949,2.96321690700645,0.00304441954943436,0.0145591060635896
"Os03g0126000",3381.61759958582,0.477229426790321,0.17752549233004,2.68823040863954,0.00718318127407397,0.029677149548417
"Os03g0126300",2070.46159748255,-1.50948841593196,0.216045769222641,-6.9868918116901,2.81042789634099e-12,1.03826457968558e-10
"Os03g0127700",1251.56600075298,-0.674395121881098,0.188427411496695,-3.57907120054519,0.000344817522457178,0.00230309477990278
"Os03g0128000",4520.70283948793,-0.917275508920597,0.24308792489775,-3.77343098924569,0.000161017773580165,0.00119003451364865
"Os03g0128300",421.095490513235,-1.47500064159143,0.349294221722151,-4.22280286893704,2.41282843422018e-05,0.000225337928244829
"Os03g0128400",1014.07637442944,-0.937231077910752,0.236268251366484,-3.9668092199869,7.28412526913935e-05,0.000591544499661636
"Os03g0128500",550.112590389777,-1.2275528058899,0.280967744925692,-4.36901682865608,1.24807149785138e-05,0.000125938759756745
"Os03g0128800",529.108927960033,-1.63417720366467,0.428999782662201,-3.80927280084763,0.000139376112825358,0.00104747776408703
"Os03g0129300",30218.9868892895,-1.29200267353714,0.222650817564348,-5.80282025312454,6.52086849248373e-09,1.35859904394883e-07
"Os03g0130100",663.526615990673,-0.845172936196329,0.260828282457572,-3.24034237481057,0.00119386257655752,0.00667114423009445
"Os03g0130300",3412.6846239476,1.72014851053491,0.19510354576385,8.81659276770372,1.17995441848309e-18,1.02995367704847e-16
"Os03g0130400",4414.33512640696,-0.543770464370545,0.193433126172532,-2.81115481681007,0.00493640269829729,0.0217217983643362
"Os03g0131100",4666.05777420667,0.612430758732952,0.168210962214422,3.6408492685053,0.000271740199047452,0.00187792515305496
"Os03g0131200",19622.8725778304,-0.981426607262543,0.188835642029522,-5.19725300115278,2.02255010980322e-07,3.09052136343501e-06
"Os03g0131300",854.685802298458,0.576352749875846,0.210130654059993,2.74283041878933,0.0060912133434266,0.025931831112994
"Os03g0132200",1044.55499310012,1.49174408865234,0.226627169364342,6.58237091711676,4.6300473800051e-11,1.43300771170262e-09
"Os03g0132250",107.362395686582,1.1472993989238,0.447186191942667,2.56559665659554,0.0102998520159699,0.0398304687051622
"Os03g0132800",5573.94876343398,0.709393555381776,0.228056311508971,3.11060698424858,0.00186703249677453,0.00970958683583483
"Os03g0132900",2774.33107207949,-0.771295402049464,0.306090436777204,-2.51982848654259,0.0117412029598379,0.0443663339227126
"Os03g0133000",821.889079373236,-0.957925408587629,0.273575054629401,-3.50150860752009,0.000462632026968987,0.0029618651582794
"Os03g0133100",442.232982526533,6.8202064530446,0.583210947765386,11.6942359864414,1.36409275407783e-31,3.53737062732222e-29
"Os03g0133850",46.2722374775254,1.75411820520986,0.583193043301767,3.00778314377494,0.00263160849732713,0.012932891069661
"Os03g0134900",4547.8201009644,-1.03996186304406,0.263550487552477,-3.94596827614288,7.94781370826801e-05,0.000637878918713457
"Os03g0135200",2173.87819914662,-0.928092882839316,0.210744498898914,-4.40387714834011,1.06333173757698e-05,0.00010944736304694
"Os03g0135550",139.334012463166,1.33264048185643,0.370230018826789,3.59949332601229,0.000318837815726155,0.00215054496415293
"Os03g0135600",1462.56525433397,-0.644481631757748,0.208198994736455,-3.09550789413539,0.00196476142836485,0.0101525977464936
"Os03g0135700",915.053925447638,-0.981818864060332,0.246600440254282,-3.9814156983983,6.85060183465237e-05,0.00056197658170628
"Os03g0136500",950.476236218145,0.885226119942525,0.25491754221824,3.47259789279101,0.000515446994019634,0.00325013909590756
"Os03g0136900",30957.0760587346,0.844361002736849,0.183165334188048,4.60982972831518,4.02998898126477e-06,4.59023478420392e-05
"Os03g0137400",2706.44758752564,0.700807698925271,0.188416842998635,3.71945356780204,0.000199654244786316,0.00143662846935412
"Os03g0137600",2489.57571391731,-1.51712839529764,0.226547472824304,-6.69673502151239,2.13127565145226e-11,6.98483100003556e-10
"Os03g0138200",672.405502027009,-2.72899201161248,0.401098291862106,-6.8037986373442,1.01895938979053e-11,3.48481501937323e-10
"Os03g0138500",952.065435550147,-1.17348491629277,0.30913025528396,-3.79608561839033,0.000146998748526207,0.00109981416614425
"Os03g0138600",32.7869469526583,-2.10549625399052,0.817961040925555,-2.57407889697053,0.01005073512276,0.0391084864742414
"Os03g0138700",5073.76592936834,-1.27738508392559,0.23387597186788,-5.46180556182661,4.71316142278725e-08,8.28759325889712e-07
"Os03g0139100",14386.0130473284,-0.675396051593052,0.27109840498159,-2.49133170532271,0.0127265243076016,0.0472728229045581
"Os03g0139200",4598.24024166518,0.595005683055379,0.168481852757725,3.53157134324128,0.000413098409954456,0.00269249842115264
"Os03g0140100",1779.9086659268,-0.733396868390856,0.20240682825111,-3.62338007431741,0.000290778055743727,0.00198890700868501
"Os03g0140200",4075.67252100999,-0.860261996879842,0.277789757811171,-3.09680962918946,0.00195615453853573,0.0101139929779886
"Os03g0140700",2235.27161602886,-0.508159459296774,0.205465590986264,-2.47320953770185,0.0133905605671871,0.0493122670273775
"Os03g0141200",7550.17624941118,3.02953874516146,0.328506543509819,9.22215646846288,2.91184151612585e-20,2.95723524318332e-18
"Os03g0142500",1227.97859047831,1.69182516556861,0.198290879992107,8.53203720532157,1.43792793092062e-17,1.0942180921621e-15
"Os03g0142800",13120.0210848236,0.781647905849962,0.191536050252991,4.08094405631482,4.48531507345133e-05,0.000387962323872685
"Os03g0144000",1015.54836949343,-0.746228223728878,0.272972917952118,-2.7337079052647,0.00626255727434067,0.0265224565789442
"Os03g0144100",488.626716342325,0.862984598206015,0.296383326031519,2.91171777360458,0.00359447246401466,0.0167378590505285
"Os03g0144150",352.022062770055,0.746797736570392,0.274899079739985,2.71662508756579,0.00659512681886939,0.0276844000207451
"Os03g0144200",866.281564739792,0.638140947461828,0.210929230949472,3.02537938714949,0.00248321424666502,0.0123352524694853
"Os03g0145500",4573.55516918547,0.927042349747459,0.192956080774344,4.80442153482379,1.55199548439457e-06,1.93167751109874e-05
"Os03g0145900",2938.90855902625,0.514611448974929,0.196158922644628,2.62344145265942,0.00870464043275751,0.034691278119808
"Os03g0146000",3792.23630039259,1.20616149909624,0.192492425710119,6.26602057014253,3.70391427222964e-10,9.73735730425726e-09
"Os03g0146100",10283.6488805623,0.89620009970408,0.269961593627259,3.3197318465288,0.000901039514959284,0.00525704793459206
"Os03g0146400",9529.76649304308,2.24216239510616,0.182269029272489,12.3013898963283,8.90288517870304e-35,3.08826056004101e-32
"Os03g0146500",1986.39158373403,0.487408144351138,0.18313683985697,2.66144236589321,0.00778066599493467,0.031598234563586
"Os03g0146600",8086.39077460845,0.744772729027021,0.207173188709662,3.59492815487223,0.000324481108621933,0.00218419617220056
"Os03g0146800",221.930910208107,-0.996715943248056,0.311440940670735,-3.20033692777024,0.00137267021056321,0.00751157986563068
"Os03g0147700",1837.26306961545,0.516682483155303,0.188652484887274,2.73880560578907,0.00616628214773228,0.0261929701281694
"Os03g0148000",94.7097109860292,2.47120871936382,0.494376559011311,4.99863651364441,5.77371237264686e-07,7.96569511742757e-06
"Os03g0148800",1142.21179999224,0.835918627056085,0.196257196189005,4.25930179014203,2.05066448181673e-05,0.000195688632759288
"Os03g0149200",5815.14526652934,-0.617489889160707,0.188299981580362,-3.27928810177381,0.00104069332236229,0.00593570758921565
"Os03g0149300",3049.03050690429,-1.51208973469185,0.176780249993545,-8.55349924410142,1.19412078364641e-17,9.13895877684687e-16
"Os03g0151201",124.970971788087,0.931028780915747,0.372663777271146,2.49830769100572,0.0124787829001528,0.0465189520255521
"Os03g0151600",809.763762737634,-0.560506450664937,0.201818799989107,-2.77727570818571,0.00548166586444321,0.0237186611435733
"Os03g0152100",288.994448055905,0.754101954323023,0.274151248258393,2.75067853644156,0.00594719735046704,0.025415942596956
"Os03g0152700",2043.28188456583,-1.16955884253173,0.203313185326477,-5.7524987405695,8.79339236323596e-09,1.76994355706129e-07
"Os03g0153900",944.916315860963,1.50295964031057,0.379634053842377,3.95896949996639,7.52738478762443e-05,0.000607972324395066
"Os03g0154000",349.292836141897,2.2995510873733,0.370807841530758,6.20146294069822,5.5940694060086e-10,1.41897050175204e-08
"Os03g0154100",846.291407961484,-0.76168519566256,0.24483050375138,-3.11107147186216,0.00186409815469127,0.00969999254077614
"Os03g0154300",9.22493761559245,4.08303715975126,1.60440686648504,2.54488885895661,0.0109312524514796,0.0418734282277565
"Os03g0156700",2216.17721889813,0.680278503921405,0.195302684841468,3.48320098350723,0.000495456253601879,0.00313890809623012
"Os03g0158300",2665.10148403372,-1.34925887938862,0.210532200725,-6.40880052905086,1.46668934766964e-10,4.14114931038647e-09
"Os03g0158500",26296.5483148179,1.15340863360113,0.224637600268347,5.13453060495349,2.82849065691547e-07,4.1809067762154e-06
"Os03g0159100",3205.86465180463,1.01616605285906,0.178486674963305,5.69323201896147,1.24656804644992e-08,2.44283437422432e-07
"Os03g0159600",182.518882743485,0.917046970000406,0.338296077815163,2.71078215249501,0.00671247114390825,0.0281063025950446
"Os03g0159800",2028.91570532697,0.458562344941154,0.177339148127991,2.58579309634552,0.00971552313888868,0.0380222158299951
"Os03g0159900",5513.4495195871,1.80123461350449,0.258557420603428,6.96647812041412,3.24973408888559e-12,1.18904654128951e-10
"Os03g0160000",545.12864655022,2.35787775284394,0.373553245474654,6.31202587959826,2.75406156672975e-10,7.40050145345589e-09
"Os03g0160100",13058.7333115178,0.938209018824616,0.188335710164093,4.98157793870941,6.30678731313504e-07,8.59022382120535e-06
"Os03g0160300",77.5699856073712,-1.76780462285275,0.49337208953652,-3.58310626065906,0.000339532404705636,0.00227120223633547
"Os03g0160400",1052.38875577015,-0.609519202379773,0.195076973556013,-3.12450614374924,0.00178103802479558,0.00931678919747161
"Os03g0160600",176.17109002129,-0.91284132125339,0.347866543687346,-2.62411357981533,0.00868748093074321,0.0346356578663913
"Os03g0161100",2873.36544414598,-1.01330228248431,0.19612568003026,-5.1665966554098,2.38394947043834e-07,3.58936247775694e-06
"Os03g0161500",5205.49863766656,1.99400481854794,0.225767032925198,8.83213458011206,1.02696776491301e-18,8.9935439346972e-17
"Os03g0161950",58.1001681814228,2.13921409674819,0.608107620349772,3.51782155848953,0.000435104836907092,0.00281191633045934
"Os03g0162200",1706.24670817586,-2.52726267276327,0.198860408778516,-12.7087271332025,5.2888298111034e-37,2.10842752618764e-34
"Os03g0163100",113.464858262467,-1.11573958912893,0.388825219235147,-2.86951446031121,0.00411102534524733,0.0186458629600197
"Os03g0164300",749.258883651632,1.73164283081183,0.244367576322809,7.08622173558876,1.37822924243799e-12,5.31204950440385e-11
"Os03g0164800",227.49137623382,-0.818691264935658,0.299344052481078,-2.73495083049098,0.00623895947517299,0.0264470096146438
"Os03g0165266",137.5675478457,1.29358059439759,0.368551612060225,3.50990350351854,0.000448269342221354,0.00288443125288662
"Os03g0165400",7954.07288843575,-1.29336861497709,0.177800125882201,-7.27428402291453,3.48262569028631e-13,1.49072006710813e-11
"Os03g0167000",1658.44164156865,-0.750190767912909,0.225715592691434,-3.32361073937174,0.00088860134595453,0.00519810379992236
"Os03g0167200",362.898306537062,0.794689549232477,0.259530282716392,3.06203014505592,0.00219841311590663,0.0111464719677043
"Os03g0167500",3254.75319981841,0.622390754657536,0.183142009229762,3.3984051899131,0.000677799515854817,0.00411081404824754
"Os03g0167600",212.562852328302,4.24646185327052,1.46767598790883,2.89332379098261,0.00381188110577193,0.017563454258266
"Os03g0168000",414.829639911669,0.929897914255413,0.242009952177833,3.84239534732897,0.000121839370726688,0.000929808454888524
"Os03g0168100",1014.55311776316,6.63086785708095,0.465082808044641,14.257391893197,4.03245439978034e-46,2.56444897662221e-43
"Os03g0168200",4764.8452098964,2.10556235121188,0.257345657718292,8.18184526554854,2.79529854034611e-16,1.81219475758846e-14
"Os03g0168300",2718.57633025662,2.7236919952856,0.234837494298657,11.5981990159617,4.20841419671358e-31,1.03125452471761e-28
"Os03g0168700",107.637871724613,-1.54113711907246,0.398979153299674,-3.86270086125253,0.000112140293620924,0.00086543404871854
"Os03g0169100",18447.4247524768,-0.716121001783604,0.183513064032553,-3.90228894906672,9.52873114320975e-05,0.000750340398140765
"Os03g0169500",153.744053923203,-0.911784390157405,0.330533089638939,-2.75852681240901,0.00580625417863728,0.0248972626603631
"Os03g0169700",83.7414634463681,-1.2503629879607,0.491360670369764,-2.54469489188007,0.0109373258251662,0.0418774579823141
"Os03g0170100",563.55298871979,-0.873866656268646,0.297132165624957,-2.94100322134645,0.00327151131598187,0.0154549110806289
"Os03g0170500",668.563271448926,-1.44249261570618,0.276946674428485,-5.20855727436682,1.90314607634692e-07,2.92985773482573e-06
"Os03g0170900",8258.31933758091,1.55243978284425,0.222490938484673,6.97754161772836,3.00389851609052e-12,1.10515329703551e-10
"Os03g0171300",149.880304320924,-1.6168830738798,0.428142408409832,-3.77650763418901,0.00015904268707139,0.00117804497273345
"Os03g0171700",337.700245435489,-1.51778130267157,0.36356338080079,-4.17473646363525,2.98331203377144e-05,0.000272145711823891
"Os03g0173900",709.294167654805,-0.534031805879024,0.209272046328922,-2.55185446526223,0.0107151266562888,0.0412155865480233
"Os03g0174200",613.509474562135,-1.69061670265099,0.277072895620579,-6.10170366489441,1.04943807267578e-09,2.52072760082466e-08
"Os03g0175800",615.179515512525,1.33397153628744,0.363807941049922,3.66669164075337,0.000245708792386827,0.00172254116657537
"Os03g0177100",726.753012906044,0.54719008487149,0.211241403648807,2.5903543312049,0.00958771892917572,0.0376201043614624
"Os03g0177300",1811.32457598785,0.531204104719764,0.18357162980843,2.89371568620986,0.00380712715990347,0.0175445766806455
"Os03g0178200",1918.70722180049,-1.10122249324451,0.209288755209464,-5.26173750779093,1.42700397735613e-07,2.26876644257037e-06
"Os03g0178400",706.439652100662,-1.61713476311077,0.213086741143649,-7.58909143962461,3.22156367432078e-14,1.56735821022055e-12
"Os03g0179700",146.170502010026,1.28345027935855,0.402354179756327,3.18985198596876,0.0014234567793753,0.0077450663224922
"Os03g0180800",1209.2890190786,-1.14692702839289,0.423087160198239,-2.71085283669562,0.00671104044226841,0.0281047178132626
"Os03g0180900",6118.03745515366,0.88086045623665,0.314161302575563,2.80384773368064,0.00504967466376721,0.0221327223940305
"Os03g0181100",5287.02033855801,-0.925462364941969,0.343292664442566,-2.69584078193084,0.00702112179831704,0.0291123442895419
"Os03g0181500",1431.6577049764,-0.488937174738304,0.187799069469223,-2.60351223315531,0.0092273974564387,0.0364106642135438
"Os03g0182400",11536.8273991084,0.446128673694523,0.174740178013416,2.55309728287142,0.0106769670013199,0.041092476744273
"Os03g0182800",1477.24008929294,0.689542994880809,0.215836232580576,3.19475088420749,0.00139951585716421,0.00764123717047042
"Os03g0182900",89.3329595353927,1.6580811844093,0.553461738933869,2.99583705208467,0.00273692643969503,0.0133595221499003
"Os03g0183000",15544.6346958903,1.31609472567614,0.203742412694258,6.45960116144842,1.04979290182278e-10,3.0445133993145e-09
"Os03g0183200",4179.382223377,0.998096708189781,0.289171776662406,3.45157027324631,0.000557334600876379,0.00347732006293111
"Os03g0183500",1471.93269017776,-1.58634396370885,0.400110250774706,-3.96476711265789,7.34676382897985e-05,0.000595364265388507
"Os03g0183600",254.051712957859,0.806448859037488,0.326394600189517,2.47077880139326,0.0134819181983072,0.0495598727053106
"Os03g0184100",11607.4630536841,1.31217162262965,0.311010778677474,4.21905513438943,2.45328280420532e-05,0.000228636370203504
"Os03g0184500",565.938141000734,-0.924491160054659,0.361290641450302,-2.55885720245491,0.0105016869030648,0.040528833576197
"Os03g0184550",1294.7885113653,2.27944283144815,0.462336494554765,4.93026801538408,8.21168786160538e-07,1.08581278605683e-05
"Os03g0185500",1560.72509363274,0.589885363865583,0.183204355303039,3.21982172798159,0.00128270337138279,0.00709631463331283
"Os03g0186900",2753.46311933017,-1.11127120412086,0.327346057144683,-3.39479025290258,0.000686811957736917,0.00415137031903383
"Os03g0187100",5986.70219334941,0.669129539184745,0.184588475677707,3.62498003587749,0.000288983774915663,0.00197967597537763
"Os03g0187200",363.150148710926,0.639521537216625,0.253603758554488,2.52173524896407,0.0116777562168065,0.0441802929958783
"Os03g0187300",3721.48549880164,0.483869613597465,0.169655696351742,2.8520681828111,0.00434357827245522,0.0195216179803599
